Topic,Frequency,date,Name
78,7,8/9/2020,78_luck_lucky_chance_prize
79,6,8/9/2020,79_job_jobs_jobless_employed
80,8,8/9/2020,80_sad_sadhu_sadness_depressing
81,3,8/9/2020,81_great_excellent_superb_fabulous
83,30,8/9/2020,83_token_trace_scan_collect
84,3,8/9/2020,84_sleep_sleeping_asleep_sleepy
85,1,8/9/2020,85_teacher_teachers_school_malay
86,4,8/9/2020,86_country_countries_world_lanka
88,7,8/9/2020,88_nice_wow_byebye_niceeeee
89,76,8/9/2020,89_snake_pest_python_snakes
90,4,8/9/2020,90_beautiful_lovely_istana_gorgeous
91,1,8/9/2020,91_rainbow_covenant_rainbows_god
92,6,8/9/2020,92_yes_agree_agreed_totally
94,3,8/9/2020,94_chute_rubbish_cockroaches_roaches
95,1,8/9/2020,95_moon_halos_venus_mars
96,3,8/9/2020,96_bless_blesses_miracle_woo
97,2,8/9/2020,97_pandemic_fatigue_covid_us
-1,830,15/9/2020,-1_work_country_well_done
0,777,15/9/2020,0_lim_wong_koh_chan
1,39,15/9/2020,1_parents_son_father_mother
2,41,15/9/2020,2_swag_wer_taxing_gether
3,22,15/9/2020,3_jail_court_justice_judge
4,33,15/9/2020,4_rice_food_cook_restaurant
5,7,15/9/2020,5_parliament_vote_mp_mps
6,28,15/9/2020,6_mask_wear_masks_face
7,33,15/9/2020,7_china_chinese_taiwan_korea
8,10,15/9/2020,8_salary_pay_wage_employers
9,18,15/9/2020,9_healthy_health_bless_wish
10,8,15/9/2020,10_singaporean_singaporeans_proud_blesse...
12,10,15/9/2020,12_police_officers_taser_policemen
13,11,15/9/2020,13_news_media_cnn_reporting
14,10,15/9/2020,14_tour_ktv_place_tours
15,7,15/9/2020,15_flats_rental_rent_housing
16,13,15/9/2020,16_leader_leadership_leaders_great
17,23,15/9/2020,17_buy_sell_sale_selling
18,4,15/9/2020,18_singapura_song_singapor_sing
19,2,15/9/2020,19_condolences_family_condolence_rip
20,3,15/9/2020,20_car_driver_audi_driving
21,15,15/9/2020,21_play_time_soon_soccer
22,10,15/9/2020,22_covid_fight_control_importing
23,1,15/9/2020,23_america_congratulations_wins_congrats
24,16,15/9/2020,24_video_watch_fight_drama
26,3,15/9/2020,26_photos_photo_pictures_picture
27,4,15/9/2020,27_trump_bye_lose_america
28,8,15/9/2020,28_aircon_air_planes_airport
29,8,15/9/2020,29_pray_prayers_bless_prayer
30,6,15/9/2020,30_love_songs_romantic_candid
31,6,15/9/2020,31_singaporean_singaporeans_jobs_pay
32,23,15/9/2020,32_mrs_trading_bitcoin_investing
33,22,15/9/2020,33_thank_appreciate_dedication_contribut...
35,6,15/9/2020,35_imported_cases_import_importing
36,10,15/9/2020,36_money_bank_cash_banks
37,10,15/9/2020,37_laugh_funny_joke_laughing
39,6,15/9/2020,39_japan_abe_san_japanese
40,7,15/9/2020,40_dogs_cats_pet_puppies
42,1,15/9/2020,42_singaporean_singaporeans_born_chinese
43,5,15/9/2020,43_music_sound_listen_sounds
44,6,15/9/2020,44_team_teams_thank_work
45,5,15/9/2020,45_stupid_dumb_idiots_stupidity
46,7,15/9/2020,46_shame_shameless_shameful_embarrassing
47,3,15/9/2020,47_pink_wear_colour_purple
48,1,15/9/2020,48_malaysia_brunei_indonesia_malaysian
49,6,15/9/2020,49_religion_islam_muslim_muslims
50,3,15/9/2020,50_boar_boars_animals_pig
52,10,15/9/2020,52_thank_thankyou_information_informativ...
54,5,15/9/2020,54_trees_tree_garden_plant
55,4,15/9/2020,55_speech_speeches_speaker_delivered
56,15,15/9/2020,56_virus_infected_viruses_spread
57,17,15/9/2020,57_smoke_smoking_cigarette_ban
58,6,15/9/2020,58_loong_hsien_dear_minister
59,4,15/9/2020,59_iphone_battery_earbuds_charge
61,12,15/9/2020,61_vaccine_vaccines_vaccination_vaccinat...
62,1,15/9/2020,62_cry_crying_tears_cried
64,8,15/9/2020,64_sg_luck_sgag_sgunited
66,23,15/9/2020,66_morning_nice_day_everyoneeeee
67,3,15/9/2020,67_smile_children_smiles_hug
68,3,15/9/2020,68_zoo_animals_safari_visited
69,11,15/9/2020,69_kindness_compassion_empathy_caring
70,2,15/9/2020,70_wishes_wish_wishing_family
71,2,15/9/2020,71_minister_prime_ministers_great
72,5,15/9/2020,72_vouchers_voucher_cash_tourism
73,3,15/9/2020,73_wow_stunning_looking_looks
74,1,15/9/2020,74_mooncake_moon_lights_mooncakes
75,4,15/9/2020,75_rip_rbg_rips_ripped
77,2,15/9/2020,77_never_nothing_stupid_nope
78,1,15/9/2020,78_luck_lucky_chance_prize
79,3,15/9/2020,79_job_jobs_jobless_employed
80,1,15/9/2020,80_sad_sadhu_sadness_depressing
81,11,15/9/2020,81_great_excellent_superb_fabulous
83,1,15/9/2020,83_token_trace_scan_collect
84,2,15/9/2020,84_sleep_sleeping_asleep_sleepy
86,5,15/9/2020,86_country_countries_world_lanka
87,2,15/9/2020,87_hero_heroes_warrior_brave
88,2,15/9/2020,88_nice_wow_byebye_niceeeee
89,3,15/9/2020,89_snake_pest_python_snakes
90,1,15/9/2020,90_beautiful_lovely_istana_gorgeous
92,3,15/9/2020,92_yes_agree_agreed_totally
95,1,15/9/2020,95_moon_halos_venus_mars
96,3,15/9/2020,96_bless_blesses_miracle_woo
97,4,15/9/2020,97_pandemic_fatigue_covid_us
-1,1640,21/9/2020,-1_work_country_well_done
0,906,21/9/2020,0_lim_wong_koh_chan
1,140,21/9/2020,1_parents_son_father_mother
2,95,21/9/2020,2_swag_wer_taxing_gether
3,51,21/9/2020,3_jail_court_justice_judge
4,37,21/9/2020,4_rice_food_cook_restaurant
5,15,21/9/2020,5_parliament_vote_mp_mps
6,102,21/9/2020,6_mask_wear_masks_face
7,58,21/9/2020,7_china_chinese_taiwan_korea
8,26,21/9/2020,8_salary_pay_wage_employers
9,18,21/9/2020,9_healthy_health_bless_wish
10,16,21/9/2020,10_singaporean_singaporeans_proud_blesse...
11,1,21/9/2020,11_birthday_happy_uk_happyy
12,24,21/9/2020,12_police_officers_taser_policemen
13,49,21/9/2020,13_news_media_cnn_reporting
14,78,21/9/2020,14_tour_ktv_place_tours
15,43,21/9/2020,15_flats_rental_rent_housing
16,19,21/9/2020,16_leader_leadership_leaders_great
17,20,21/9/2020,17_buy_sell_sale_selling
18,7,21/9/2020,18_singapura_song_singapor_sing
19,6,21/9/2020,19_condolences_family_condolence_rip
20,33,21/9/2020,20_car_driver_audi_driving
21,34,21/9/2020,21_play_time_soon_soccer
22,40,21/9/2020,22_covid_fight_control_importing
24,16,21/9/2020,24_video_watch_fight_drama
26,81,21/9/2020,26_photos_photo_pictures_picture
27,6,21/9/2020,27_trump_bye_lose_america
28,13,21/9/2020,28_aircon_air_planes_airport
29,8,21/9/2020,29_pray_prayers_bless_prayer
30,7,21/9/2020,30_love_songs_romantic_candid
31,6,21/9/2020,31_singaporean_singaporeans_jobs_pay
32,18,21/9/2020,32_mrs_trading_bitcoin_investing
33,24,21/9/2020,33_thank_appreciate_dedication_contribut...
35,13,21/9/2020,35_imported_cases_import_importing
36,6,21/9/2020,36_money_bank_cash_banks
37,8,21/9/2020,37_laugh_funny_joke_laughing
39,4,21/9/2020,39_japan_abe_san_japanese
40,3,21/9/2020,40_dogs_cats_pet_puppies
41,3,21/9/2020,41_girl_pray_praying_prayers
42,16,21/9/2020,42_singaporean_singaporeans_born_chinese
43,9,21/9/2020,43_music_sound_listen_sounds
44,10,21/9/2020,44_team_teams_thank_work
45,12,21/9/2020,45_stupid_dumb_idiots_stupidity
46,11,21/9/2020,46_shame_shameless_shameful_embarrassing
47,5,21/9/2020,47_pink_wear_colour_purple
48,24,21/9/2020,48_malaysia_brunei_indonesia_malaysian
49,8,21/9/2020,49_religion_islam_muslim_muslims
50,5,21/9/2020,50_boar_boars_animals_pig
51,8,21/9/2020,51_bus_driver_passenger_passengers
52,25,21/9/2020,52_thank_thankyou_information_informativ...
54,29,21/9/2020,54_trees_tree_garden_plant
55,7,21/9/2020,55_speech_speeches_speaker_delivered
56,10,21/9/2020,56_virus_infected_viruses_spread
57,14,21/9/2020,57_smoke_smoking_cigarette_ban
58,11,21/9/2020,58_loong_hsien_dear_minister
59,14,21/9/2020,59_iphone_battery_earbuds_charge
60,2,21/9/2020,60_deepavali_deepavalli_guava_deepavail
61,9,21/9/2020,61_vaccine_vaccines_vaccination_vaccinat...
62,9,21/9/2020,62_cry_crying_tears_cried
63,13,21/9/2020,63_congratulations_congratulationsir_yea...
64,6,21/9/2020,64_sg_luck_sgag_sgunited
65,3,21/9/2020,65_ndp_parade_celebration_celebrations
66,27,21/9/2020,66_morning_nice_day_everyoneeeee
67,5,21/9/2020,67_smile_children_smiles_hug
68,4,21/9/2020,68_zoo_animals_safari_visited
69,7,21/9/2020,69_kindness_compassion_empathy_caring
70,8,21/9/2020,70_wishes_wish_wishing_family
71,5,21/9/2020,71_minister_prime_ministers_great
72,6,21/9/2020,72_vouchers_voucher_cash_tourism
73,26,21/9/2020,73_wow_stunning_looking_looks
74,27,21/9/2020,74_mooncake_moon_lights_mooncakes
75,6,21/9/2020,75_rip_rbg_rips_ripped
76,29,21/9/2020,76_coast_plan_planner_plans
77,10,21/9/2020,77_never_nothing_stupid_nope
78,6,21/9/2020,78_luck_lucky_chance_prize
79,7,21/9/2020,79_job_jobs_jobless_employed
80,6,21/9/2020,80_sad_sadhu_sadness_depressing
81,10,21/9/2020,81_great_excellent_superb_fabulous
83,5,21/9/2020,83_token_trace_scan_collect
84,4,21/9/2020,84_sleep_sleeping_asleep_sleepy
85,2,21/9/2020,85_teacher_teachers_school_malay
86,7,21/9/2020,86_country_countries_world_lanka
87,2,21/9/2020,87_hero_heroes_warrior_brave
88,15,21/9/2020,88_nice_wow_byebye_niceeeee
89,3,21/9/2020,89_snake_pest_python_snakes
90,39,21/9/2020,90_beautiful_lovely_istana_gorgeous
91,10,21/9/2020,91_rainbow_covenant_rainbows_god
92,9,21/9/2020,92_yes_agree_agreed_totally
93,2,21/9/2020,93_jamus_jam_bagus_cockle
94,3,21/9/2020,94_chute_rubbish_cockroaches_roaches
95,8,21/9/2020,95_moon_halos_venus_mars
96,3,21/9/2020,96_bless_blesses_miracle_woo
97,10,21/9/2020,97_pandemic_fatigue_covid_us
-1,530,28/9/2020,-1_work_country_well_done
0,242,28/9/2020,0_lim_wong_koh_chan
1,16,28/9/2020,1_parents_son_father_mother
2,62,28/9/2020,2_swag_wer_taxing_gether
3,6,28/9/2020,3_jail_court_justice_judge
4,14,28/9/2020,4_rice_food_cook_restaurant
5,2,28/9/2020,5_parliament_vote_mp_mps
6,11,28/9/2020,6_mask_wear_masks_face
7,53,28/9/2020,7_china_chinese_taiwan_korea
8,6,28/9/2020,8_salary_pay_wage_employers
9,17,28/9/2020,9_healthy_health_bless_wish
10,12,28/9/2020,10_singaporean_singaporeans_proud_blesse...
13,7,28/9/2020,13_news_media_cnn_reporting
14,16,28/9/2020,14_tour_ktv_place_tours
15,23,28/9/2020,15_flats_rental_rent_housing
16,7,28/9/2020,16_leader_leadership_leaders_great
17,4,28/9/2020,17_buy_sell_sale_selling
18,1,28/9/2020,18_singapura_song_singapor_sing
19,2,28/9/2020,19_condolences_family_condolence_rip
20,2,28/9/2020,20_car_driver_audi_driving
21,5,28/9/2020,21_play_time_soon_soccer
22,3,28/9/2020,22_covid_fight_control_importing
23,1,28/9/2020,23_america_congratulations_wins_congrats
24,7,28/9/2020,24_video_watch_fight_drama
26,8,28/9/2020,26_photos_photo_pictures_picture
28,6,28/9/2020,28_aircon_air_planes_airport
29,4,28/9/2020,29_pray_prayers_bless_prayer
30,3,28/9/2020,30_love_songs_romantic_candid
31,2,28/9/2020,31_singaporean_singaporeans_jobs_pay
32,3,28/9/2020,32_mrs_trading_bitcoin_investing
33,10,28/9/2020,33_thank_appreciate_dedication_contribut...
35,12,28/9/2020,35_imported_cases_import_importing
36,10,28/9/2020,36_money_bank_cash_banks
39,1,28/9/2020,39_japan_abe_san_japanese
40,4,28/9/2020,40_dogs_cats_pet_puppies
41,1,28/9/2020,41_girl_pray_praying_prayers
42,9,28/9/2020,42_singaporean_singaporeans_born_chinese
43,2,28/9/2020,43_music_sound_listen_sounds
44,6,28/9/2020,44_team_teams_thank_work
45,1,28/9/2020,45_stupid_dumb_idiots_stupidity
47,2,28/9/2020,47_pink_wear_colour_purple
48,2,28/9/2020,48_malaysia_brunei_indonesia_malaysian
49,2,28/9/2020,49_religion_islam_muslim_muslims
52,7,28/9/2020,52_thank_thankyou_information_informativ...
55,1,28/9/2020,55_speech_speeches_speaker_delivered
56,9,28/9/2020,56_virus_infected_viruses_spread
57,2,28/9/2020,57_smoke_smoking_cigarette_ban
58,5,28/9/2020,58_loong_hsien_dear_minister
61,1,28/9/2020,61_vaccine_vaccines_vaccination_vaccinat...
63,2,28/9/2020,63_congratulations_congratulationsir_yea...
64,8,28/9/2020,64_sg_luck_sgag_sgunited
66,3,28/9/2020,66_morning_nice_day_everyoneeeee
67,5,28/9/2020,67_smile_children_smiles_hug
68,3,28/9/2020,68_zoo_animals_safari_visited
69,11,28/9/2020,69_kindness_compassion_empathy_caring
70,6,28/9/2020,70_wishes_wish_wishing_family
71,4,28/9/2020,71_minister_prime_ministers_great
73,4,28/9/2020,73_wow_stunning_looking_looks
74,67,28/9/2020,74_mooncake_moon_lights_mooncakes
76,1,28/9/2020,76_coast_plan_planner_plans
77,2,28/9/2020,77_never_nothing_stupid_nope
78,1,28/9/2020,78_luck_lucky_chance_prize
79,1,28/9/2020,79_job_jobs_jobless_employed
80,8,28/9/2020,80_sad_sadhu_sadness_depressing
81,1,28/9/2020,81_great_excellent_superb_fabulous
86,4,28/9/2020,86_country_countries_world_lanka
87,1,28/9/2020,87_hero_heroes_warrior_brave
88,1,28/9/2020,88_nice_wow_byebye_niceeeee
91,1,28/9/2020,91_rainbow_covenant_rainbows_god
92,6,28/9/2020,92_yes_agree_agreed_totally
95,9,28/9/2020,95_moon_halos_venus_mars
96,5,28/9/2020,96_bless_blesses_miracle_woo
97,5,28/9/2020,97_pandemic_fatigue_covid_us
-1,481,5/10/2020,-1_work_country_well_done
0,196,5/10/2020,0_lim_wong_koh_chan
1,49,5/10/2020,1_parents_son_father_mother
2,29,5/10/2020,2_swag_wer_taxing_gether
3,5,5/10/2020,3_jail_court_justice_judge
4,66,5/10/2020,4_rice_food_cook_restaurant
5,4,5/10/2020,5_parliament_vote_mp_mps
6,7,5/10/2020,6_mask_wear_masks_face
7,5,5/10/2020,7_china_chinese_taiwan_korea
8,10,5/10/2020,8_salary_pay_wage_employers
9,28,5/10/2020,9_healthy_health_bless_wish
10,19,5/10/2020,10_singaporean_singaporeans_proud_blesse...
12,1,5/10/2020,12_police_officers_taser_policemen
13,18,5/10/2020,13_news_media_cnn_reporting
14,3,5/10/2020,14_tour_ktv_place_tours
15,6,5/10/2020,15_flats_rental_rent_housing
16,18,5/10/2020,16_leader_leadership_leaders_great
17,9,5/10/2020,17_buy_sell_sale_selling
18,6,5/10/2020,18_singapura_song_singapor_sing
20,1,5/10/2020,20_car_driver_audi_driving
21,3,5/10/2020,21_play_time_soon_soccer
22,10,5/10/2020,22_covid_fight_control_importing
24,4,5/10/2020,24_video_watch_fight_drama
26,2,5/10/2020,26_photos_photo_pictures_picture
27,2,5/10/2020,27_trump_bye_lose_america
28,8,5/10/2020,28_aircon_air_planes_airport
29,7,5/10/2020,29_pray_prayers_bless_prayer
30,9,5/10/2020,30_love_songs_romantic_candid
31,6,5/10/2020,31_singaporean_singaporeans_jobs_pay
32,1,5/10/2020,32_mrs_trading_bitcoin_investing
33,11,5/10/2020,33_thank_appreciate_dedication_contribut...
35,10,5/10/2020,35_imported_cases_import_importing
36,2,5/10/2020,36_money_bank_cash_banks
37,6,5/10/2020,37_laugh_funny_joke_laughing
41,1,5/10/2020,41_girl_pray_praying_prayers
42,4,5/10/2020,42_singaporean_singaporeans_born_chinese
43,1,5/10/2020,43_music_sound_listen_sounds
44,6,5/10/2020,44_team_teams_thank_work
45,4,5/10/2020,45_stupid_dumb_idiots_stupidity
46,5,5/10/2020,46_shame_shameless_shameful_embarrassing
47,6,5/10/2020,47_pink_wear_colour_purple
48,2,5/10/2020,48_malaysia_brunei_indonesia_malaysian
51,1,5/10/2020,51_bus_driver_passenger_passengers
52,10,5/10/2020,52_thank_thankyou_information_informativ...
53,1,5/10/2020,53_diwali_wishing_happy_wishes
54,3,5/10/2020,54_trees_tree_garden_plant
55,7,5/10/2020,55_speech_speeches_speaker_delivered
56,1,5/10/2020,56_virus_infected_viruses_spread
57,2,5/10/2020,57_smoke_smoking_cigarette_ban
58,9,5/10/2020,58_loong_hsien_dear_minister
59,1,5/10/2020,59_iphone_battery_earbuds_charge
61,1,5/10/2020,61_vaccine_vaccines_vaccination_vaccinat...
62,1,5/10/2020,62_cry_crying_tears_cried
64,2,5/10/2020,64_sg_luck_sgag_sgunited
65,1,5/10/2020,65_ndp_parade_celebration_celebrations
66,6,5/10/2020,66_morning_nice_day_everyoneeeee
67,16,5/10/2020,67_smile_children_smiles_hug
68,1,5/10/2020,68_zoo_animals_safari_visited
69,11,5/10/2020,69_kindness_compassion_empathy_caring
70,5,5/10/2020,70_wishes_wish_wishing_family
71,6,5/10/2020,71_minister_prime_ministers_great
72,1,5/10/2020,72_vouchers_voucher_cash_tourism
73,1,5/10/2020,73_wow_stunning_looking_looks
74,2,5/10/2020,74_mooncake_moon_lights_mooncakes
77,1,5/10/2020,77_never_nothing_stupid_nope
78,1,5/10/2020,78_luck_lucky_chance_prize
79,3,5/10/2020,79_job_jobs_jobless_employed
80,2,5/10/2020,80_sad_sadhu_sadness_depressing
81,5,5/10/2020,81_great_excellent_superb_fabulous
85,4,5/10/2020,85_teacher_teachers_school_malay
86,4,5/10/2020,86_country_countries_world_lanka
87,3,5/10/2020,87_hero_heroes_warrior_brave
88,4,5/10/2020,88_nice_wow_byebye_niceeeee
90,1,5/10/2020,90_beautiful_lovely_istana_gorgeous
92,5,5/10/2020,92_yes_agree_agreed_totally
96,5,5/10/2020,96_bless_blesses_miracle_woo
97,5,5/10/2020,97_pandemic_fatigue_covid_us
-1,1306,12/10/2020,-1_work_country_well_done
0,757,12/10/2020,0_lim_wong_koh_chan
1,125,12/10/2020,1_parents_son_father_mother
2,65,12/10/2020,2_swag_wer_taxing_gether
3,15,12/10/2020,3_jail_court_justice_judge
4,68,12/10/2020,4_rice_food_cook_restaurant
5,25,12/10/2020,5_parliament_vote_mp_mps
6,44,12/10/2020,6_mask_wear_masks_face
7,42,12/10/2020,7_china_chinese_taiwan_korea
8,14,12/10/2020,8_salary_pay_wage_employers
9,46,12/10/2020,9_healthy_health_bless_wish
10,33,12/10/2020,10_singaporean_singaporeans_proud_blesse...
12,4,12/10/2020,12_police_officers_taser_policemen
13,6,12/10/2020,13_news_media_cnn_reporting
14,36,12/10/2020,14_tour_ktv_place_tours
15,10,12/10/2020,15_flats_rental_rent_housing
16,58,12/10/2020,16_leader_leadership_leaders_great
17,26,12/10/2020,17_buy_sell_sale_selling
18,9,12/10/2020,18_singapura_song_singapor_sing
19,2,12/10/2020,19_condolences_family_condolence_rip
20,10,12/10/2020,20_car_driver_audi_driving
21,12,12/10/2020,21_play_time_soon_soccer
22,23,12/10/2020,22_covid_fight_control_importing
24,6,12/10/2020,24_video_watch_fight_drama
27,4,12/10/2020,27_trump_bye_lose_america
28,4,12/10/2020,28_aircon_air_planes_airport
29,12,12/10/2020,29_pray_prayers_bless_prayer
30,20,12/10/2020,30_love_songs_romantic_candid
31,20,12/10/2020,31_singaporean_singaporeans_jobs_pay
32,8,12/10/2020,32_mrs_trading_bitcoin_investing
33,23,12/10/2020,33_thank_appreciate_dedication_contribut...
35,9,12/10/2020,35_imported_cases_import_importing
36,16,12/10/2020,36_money_bank_cash_banks
37,7,12/10/2020,37_laugh_funny_joke_laughing
38,1,12/10/2020,38_deepavali_wishing_wish_wishes
39,5,12/10/2020,39_japan_abe_san_japanese
40,9,12/10/2020,40_dogs_cats_pet_puppies
41,1,12/10/2020,41_girl_pray_praying_prayers
42,10,12/10/2020,42_singaporean_singaporeans_born_chinese
43,4,12/10/2020,43_music_sound_listen_sounds
44,20,12/10/2020,44_team_teams_thank_work
45,12,12/10/2020,45_stupid_dumb_idiots_stupidity
46,12,12/10/2020,46_shame_shameless_shameful_embarrassing
47,3,12/10/2020,47_pink_wear_colour_purple
48,12,12/10/2020,48_malaysia_brunei_indonesia_malaysian
49,67,12/10/2020,49_religion_islam_muslim_muslims
50,3,12/10/2020,50_boar_boars_animals_pig
51,2,12/10/2020,51_bus_driver_passenger_passengers
52,20,12/10/2020,52_thank_thankyou_information_informativ...
54,5,12/10/2020,54_trees_tree_garden_plant
55,2,12/10/2020,55_speech_speeches_speaker_delivered
56,4,12/10/2020,56_virus_infected_viruses_spread
57,5,12/10/2020,57_smoke_smoking_cigarette_ban
58,13,12/10/2020,58_loong_hsien_dear_minister
59,85,12/10/2020,59_iphone_battery_earbuds_charge
61,2,12/10/2020,61_vaccine_vaccines_vaccination_vaccinat...
62,1,12/10/2020,62_cry_crying_tears_cried
63,10,12/10/2020,63_congratulations_congratulationsir_yea...
64,10,12/10/2020,64_sg_luck_sgag_sgunited
65,1,12/10/2020,65_ndp_parade_celebration_celebrations
66,6,12/10/2020,66_morning_nice_day_everyoneeeee
67,3,12/10/2020,67_smile_children_smiles_hug
68,1,12/10/2020,68_zoo_animals_safari_visited
69,4,12/10/2020,69_kindness_compassion_empathy_caring
70,7,12/10/2020,70_wishes_wish_wishing_family
71,9,12/10/2020,71_minister_prime_ministers_great
72,18,12/10/2020,72_vouchers_voucher_cash_tourism
73,4,12/10/2020,73_wow_stunning_looking_looks
74,1,12/10/2020,74_mooncake_moon_lights_mooncakes
75,1,12/10/2020,75_rip_rbg_rips_ripped
76,6,12/10/2020,76_coast_plan_planner_plans
77,8,12/10/2020,77_never_nothing_stupid_nope
78,6,12/10/2020,78_luck_lucky_chance_prize
79,8,12/10/2020,79_job_jobs_jobless_employed
80,6,12/10/2020,80_sad_sadhu_sadness_depressing
81,10,12/10/2020,81_great_excellent_superb_fabulous
82,1,12/10/2020,82_day_everyone_happy_celebrate
83,4,12/10/2020,83_token_trace_scan_collect
84,3,12/10/2020,84_sleep_sleeping_asleep_sleepy
85,1,12/10/2020,85_teacher_teachers_school_malay
86,5,12/10/2020,86_country_countries_world_lanka
87,5,12/10/2020,87_hero_heroes_warrior_brave
88,5,12/10/2020,88_nice_wow_byebye_niceeeee
89,2,12/10/2020,89_snake_pest_python_snakes
91,1,12/10/2020,91_rainbow_covenant_rainbows_god
92,5,12/10/2020,92_yes_agree_agreed_totally
94,1,12/10/2020,94_chute_rubbish_cockroaches_roaches
95,1,12/10/2020,95_moon_halos_venus_mars
96,7,12/10/2020,96_bless_blesses_miracle_woo
97,10,12/10/2020,97_pandemic_fatigue_covid_us
-1,648,18/10/2020,-1_work_country_well_done
0,368,18/10/2020,0_lim_wong_koh_chan
1,85,18/10/2020,1_parents_son_father_mother
2,30,18/10/2020,2_swag_wer_taxing_gether
3,23,18/10/2020,3_jail_court_justice_judge
4,18,18/10/2020,4_rice_food_cook_restaurant
5,8,18/10/2020,5_parliament_vote_mp_mps
6,23,18/10/2020,6_mask_wear_masks_face
7,9,18/10/2020,7_china_chinese_taiwan_korea
8,4,18/10/2020,8_salary_pay_wage_employers
9,4,18/10/2020,9_healthy_health_bless_wish
10,5,18/10/2020,10_singaporean_singaporeans_proud_blesse...
12,7,18/10/2020,12_police_officers_taser_policemen
13,11,18/10/2020,13_news_media_cnn_reporting
14,18,18/10/2020,14_tour_ktv_place_tours
15,11,18/10/2020,15_flats_rental_rent_housing
16,5,18/10/2020,16_leader_leadership_leaders_great
17,6,18/10/2020,17_buy_sell_sale_selling
18,6,18/10/2020,18_singapura_song_singapor_sing
19,2,18/10/2020,19_condolences_family_condolence_rip
20,94,18/10/2020,20_car_driver_audi_driving
21,12,18/10/2020,21_play_time_soon_soccer
22,12,18/10/2020,22_covid_fight_control_importing
24,1,18/10/2020,24_video_watch_fight_drama
26,9,18/10/2020,26_photos_photo_pictures_picture
27,3,18/10/2020,27_trump_bye_lose_america
28,3,18/10/2020,28_aircon_air_planes_airport
29,17,18/10/2020,29_pray_prayers_bless_prayer
30,5,18/10/2020,30_love_songs_romantic_candid
31,2,18/10/2020,31_singaporean_singaporeans_jobs_pay
32,6,18/10/2020,32_mrs_trading_bitcoin_investing
33,8,18/10/2020,33_thank_appreciate_dedication_contribut...
35,22,18/10/2020,35_imported_cases_import_importing
36,3,18/10/2020,36_money_bank_cash_banks
37,2,18/10/2020,37_laugh_funny_joke_laughing
38,1,18/10/2020,38_deepavali_wishing_wish_wishes
39,4,18/10/2020,39_japan_abe_san_japanese
40,3,18/10/2020,40_dogs_cats_pet_puppies
41,56,18/10/2020,41_girl_pray_praying_prayers
42,7,18/10/2020,42_singaporean_singaporeans_born_chinese
43,8,18/10/2020,43_music_sound_listen_sounds
45,2,18/10/2020,45_stupid_dumb_idiots_stupidity
46,4,18/10/2020,46_shame_shameless_shameful_embarrassing
47,2,18/10/2020,47_pink_wear_colour_purple
48,6,18/10/2020,48_malaysia_brunei_indonesia_malaysian
49,2,18/10/2020,49_religion_islam_muslim_muslims
50,3,18/10/2020,50_boar_boars_animals_pig
51,3,18/10/2020,51_bus_driver_passenger_passengers
52,6,18/10/2020,52_thank_thankyou_information_informativ...
54,9,18/10/2020,54_trees_tree_garden_plant
55,2,18/10/2020,55_speech_speeches_speaker_delivered
56,4,18/10/2020,56_virus_infected_viruses_spread
57,5,18/10/2020,57_smoke_smoking_cigarette_ban
58,11,18/10/2020,58_loong_hsien_dear_minister
61,1,18/10/2020,61_vaccine_vaccines_vaccination_vaccinat...
62,3,18/10/2020,62_cry_crying_tears_cried
64,5,18/10/2020,64_sg_luck_sgag_sgunited
66,5,18/10/2020,66_morning_nice_day_everyoneeeee
67,7,18/10/2020,67_smile_children_smiles_hug
68,31,18/10/2020,68_zoo_animals_safari_visited
69,3,18/10/2020,69_kindness_compassion_empathy_caring
70,4,18/10/2020,70_wishes_wish_wishing_family
71,1,18/10/2020,71_minister_prime_ministers_great
72,1,18/10/2020,72_vouchers_voucher_cash_tourism
73,2,18/10/2020,73_wow_stunning_looking_looks
75,3,18/10/2020,75_rip_rbg_rips_ripped
76,1,18/10/2020,76_coast_plan_planner_plans
77,1,18/10/2020,77_never_nothing_stupid_nope
78,4,18/10/2020,78_luck_lucky_chance_prize
79,2,18/10/2020,79_job_jobs_jobless_employed
80,2,18/10/2020,80_sad_sadhu_sadness_depressing
81,4,18/10/2020,81_great_excellent_superb_fabulous
83,28,18/10/2020,83_token_trace_scan_collect
84,1,18/10/2020,84_sleep_sleeping_asleep_sleepy
88,1,18/10/2020,88_nice_wow_byebye_niceeeee
89,1,18/10/2020,89_snake_pest_python_snakes
90,1,18/10/2020,90_beautiful_lovely_istana_gorgeous
93,1,18/10/2020,93_jamus_jam_bagus_cockle
95,3,18/10/2020,95_moon_halos_venus_mars
96,4,18/10/2020,96_bless_blesses_miracle_woo
97,2,18/10/2020,97_pandemic_fatigue_covid_us
-1,1063,25/10/2020,-1_work_country_well_done
0,631,25/10/2020,0_lim_wong_koh_chan
1,55,25/10/2020,1_parents_son_father_mother
2,49,25/10/2020,2_swag_wer_taxing_gether
3,20,25/10/2020,3_jail_court_justice_judge
4,43,25/10/2020,4_rice_food_cook_restaurant
5,14,25/10/2020,5_parliament_vote_mp_mps
6,24,25/10/2020,6_mask_wear_masks_face
7,34,25/10/2020,7_china_chinese_taiwan_korea
8,3,25/10/2020,8_salary_pay_wage_employers
9,10,25/10/2020,9_healthy_health_bless_wish
