Topic,Frequency,date,Name
85,5,20/5/2020,85_mf_tm_tmr_lj
-1,956,23/5/2020,-1_together_bless_well_everyone
0,424,23/5/2020,0_ng_lim_wong_yang
1,209,23/5/2020,1_money_pay_jobs_salary
2,84,23/5/2020,2_singaporean_singaporeans_proud_ministe...
3,67,23/5/2020,3_hardcore_gastor_gateway_gates
4,73,23/5/2020,4_leadership_leaders_proud_kindness
5,43,23/5/2020,5_mask_wear_masks_face
6,50,23/5/2020,6_phase_ntuc_june_time
7,124,23/5/2020,7_hari_allah_muslim_ramadan
8,21,23/5/2020,8_police_jail_enforcement_fines
9,23,23/5/2020,9_care_appreciate_advice_caring
10,16,23/5/2020,10_safe_healthy_care_stay
11,9,23/5/2020,11_home_stay_safe_staying
12,22,23/5/2020,12_thanku_dear_sri_merci
13,30,23/5/2020,13_covid_fight_fighting_pandemic
14,27,23/5/2020,14_school_parents_schools_teachers
15,146,23/5/2020,15_china_taiwan_chinese_kong
16,14,23/5/2020,16_virus_coronavirus_corona_infected
17,3,23/5/2020,17_nurses_doctors_nurse_staff
18,17,23/5/2020,18_happy_wishes_buddha_wish
19,30,23/5/2020,19_minister_honorable_ministers_honourab...
20,15,23/5/2020,20_supermarket_shop_supermarkets_shops
21,14,23/5/2020,21_election_pap_vote_party
22,32,23/5/2020,22_government_govt_governance_sg
23,6,23/5/2020,23_mrt_bus_buses_train
24,14,23/5/2020,24_team_hard_teams_appreciate
25,15,23/5/2020,25_test_testing_tested_tests
26,3,23/5/2020,26_dorms_dormitories_dormitory_dorm
27,12,23/5/2020,27_lot_alot_thanksa_thankspm
28,8,23/5/2020,28_circuit_breaker_measures_extend
29,16,23/5/2020,29_sg_united_strong_congratulations
30,8,23/5/2020,30_bangladesh_bangladeshi_love_respect
31,17,23/5/2020,31_drink_language_sip_tea
32,55,23/5/2020,32_otters_animals_otter_fishes
33,7,23/5/2020,33_pray_praying_prayers_prayer
34,2,23/5/2020,34_exercise_jogging_exercising_cycling
35,5,23/5/2020,35_salon_barber_haircut_hairdresser
36,9,23/5/2020,36_sad_suicide_cry_crying
37,11,23/5/2020,37_love_dear_leemagiccup_amorous
38,16,23/5/2020,38_eat_food_eating_dine
39,5,23/5/2020,39_migrant_workers_migrants_care
40,2,23/5/2020,40_extend_cb_ccb_extension
41,1,23/5/2020,41_thankyou_thankyouswitzerrland_hon_app...
42,4,23/5/2020,42_safe_stay_keep_calm
43,3,23/5/2020,43_mothers_mothership_mums_mum
44,10,23/5/2020,44_singapura_majulah_singapor_majullah
45,4,23/5/2020,45_lockdown_lock_partial_curve
46,2,23/5/2020,46_switzerland_swiss_visit_solidarity
47,6,23/5/2020,47_stupid_stupidity_idiot_dumb
48,4,23/5/2020,48_speech_speeches_reassuring_spoken
49,2,23/5/2020,49_condolences_annabel_ms_condolence
50,50,23/5/2020,50_wedding_wife_marriage_bouquet
51,7,23/5/2020,51_loong_kuan_yew_salute
52,4,23/5/2020,52_privacy_tracetogether_tracing_bluetoo...
53,5,23/5/2020,53_job_great_good_well
54,5,23/5/2020,54_pink_colour_tie_wear
55,7,23/5/2020,55_hope_dream_chance_juliet
56,2,23/5/2020,56_song_sing_music_voice
57,8,23/5/2020,57_news_hapugalle_media_sharing
59,10,23/5/2020,59_hero_heroes_batman_heros
60,4,23/5/2020,60_fish_fishing_salmon_seafood
61,1,23/5/2020,61_villagers_cruel_animals_elephants
62,6,23/5/2020,62_malaysia_malaysian_indonesia_malay
63,27,23/5/2020,63_congratulations_proud_muthukumarasamy...
64,3,23/5/2020,64_photo_picture_photos_pic
65,11,23/5/2020,65_ministers_cabinet_appreciate_prime
66,2,23/5/2020,66_vaccine_vaccines_antibodies_flu
67,2,23/5/2020,67_flight_flights_airport_changi
69,3,23/5/2020,69_recovery_discharged_wishing_discharge
70,12,23/5/2020,70_rental_landlords_landlord_rent
72,8,23/5/2020,72_pasta_cheese_sauce_bacon
74,1,23/5/2020,74_sunset_sky_sun_sunsets
75,10,23/5/2020,75_bless_shepherd_flock_fauna
76,10,23/5/2020,76_video_videos_youtube_tv
77,3,23/5/2020,77_amazing_awesome_excellent_fantastic
78,13,23/5/2020,78_pools_pool_gym_swimming
79,5,23/5/2020,79_leader_politician_austrian_mendelsohn
80,9,23/5/2020,80_bid_bundle_bidders_osso
81,5,23/5/2020,81_bless_blessed_lord_blessing
82,7,23/5/2020,82_rip_sad_ndp_loss
83,3,23/5/2020,83_evil_cruel_worst_hell
84,3,23/5/2020,84_love_thanks_beloved_raley
85,7,23/5/2020,85_mf_tm_tmr_lj
-1,927,27/5/2020,-1_together_bless_well_everyone
0,577,27/5/2020,0_ng_lim_wong_yang
1,135,27/5/2020,1_money_pay_jobs_salary
2,35,27/5/2020,2_singaporean_singaporeans_proud_ministe...
3,79,27/5/2020,3_hardcore_gastor_gateway_gates
4,45,27/5/2020,4_leadership_leaders_proud_kindness
5,101,27/5/2020,5_mask_wear_masks_face
6,64,27/5/2020,6_phase_ntuc_june_time
7,6,27/5/2020,7_hari_allah_muslim_ramadan
8,41,27/5/2020,8_police_jail_enforcement_fines
9,13,27/5/2020,9_care_appreciate_advice_caring
10,10,27/5/2020,10_safe_healthy_care_stay
11,17,27/5/2020,11_home_stay_safe_staying
12,15,27/5/2020,12_thanku_dear_sri_merci
13,20,27/5/2020,13_covid_fight_fighting_pandemic
14,33,27/5/2020,14_school_parents_schools_teachers
15,53,27/5/2020,15_china_taiwan_chinese_kong
16,15,27/5/2020,16_virus_coronavirus_corona_infected
17,3,27/5/2020,17_nurses_doctors_nurse_staff
18,7,27/5/2020,18_happy_wishes_buddha_wish
19,10,27/5/2020,19_minister_honorable_ministers_honourab...
20,16,27/5/2020,20_supermarket_shop_supermarkets_shops
21,45,27/5/2020,21_election_pap_vote_party
22,12,27/5/2020,22_government_govt_governance_sg
23,9,27/5/2020,23_mrt_bus_buses_train
24,9,27/5/2020,24_team_hard_teams_appreciate
25,19,27/5/2020,25_test_testing_tested_tests
26,8,27/5/2020,26_dorms_dormitories_dormitory_dorm
27,3,27/5/2020,27_lot_alot_thanksa_thankspm
28,7,27/5/2020,28_circuit_breaker_measures_extend
29,14,27/5/2020,29_sg_united_strong_congratulations
30,2,27/5/2020,30_bangladesh_bangladeshi_love_respect
31,2,27/5/2020,31_drink_language_sip_tea
32,58,27/5/2020,32_otters_animals_otter_fishes
33,3,27/5/2020,33_pray_praying_prayers_prayer
34,2,27/5/2020,34_exercise_jogging_exercising_cycling
35,13,27/5/2020,35_salon_barber_haircut_hairdresser
36,8,27/5/2020,36_sad_suicide_cry_crying
37,15,27/5/2020,37_love_dear_leemagiccup_amorous
38,8,27/5/2020,38_eat_food_eating_dine
39,3,27/5/2020,39_migrant_workers_migrants_care
40,5,27/5/2020,40_extend_cb_ccb_extension
41,2,27/5/2020,41_thankyou_thankyouswitzerrland_hon_app...
42,5,27/5/2020,42_safe_stay_keep_calm
43,5,27/5/2020,43_mothers_mothership_mums_mum
44,4,27/5/2020,44_singapura_majulah_singapor_majullah
45,3,27/5/2020,45_lockdown_lock_partial_curve
46,3,27/5/2020,46_switzerland_swiss_visit_solidarity
47,23,27/5/2020,47_stupid_stupidity_idiot_dumb
48,1,27/5/2020,48_speech_speeches_reassuring_spoken
49,3,27/5/2020,49_condolences_annabel_ms_condolence
50,6,27/5/2020,50_wedding_wife_marriage_bouquet
51,11,27/5/2020,51_loong_kuan_yew_salute
52,9,27/5/2020,52_privacy_tracetogether_tracing_bluetoo...
53,6,27/5/2020,53_job_great_good_well
54,5,27/5/2020,54_pink_colour_tie_wear
55,13,27/5/2020,55_hope_dream_chance_juliet
56,4,27/5/2020,56_song_sing_music_voice
57,14,27/5/2020,57_news_hapugalle_media_sharing
58,7,27/5/2020,58_conditioning_solar_coal_energy
59,6,27/5/2020,59_hero_heroes_batman_heros
60,10,27/5/2020,60_fish_fishing_salmon_seafood
61,1,27/5/2020,61_villagers_cruel_animals_elephants
62,10,27/5/2020,62_malaysia_malaysian_indonesia_malay
63,9,27/5/2020,63_congratulations_proud_muthukumarasamy...
64,31,27/5/2020,64_photo_picture_photos_pic
66,10,27/5/2020,66_vaccine_vaccines_antibodies_flu
67,5,27/5/2020,67_flight_flights_airport_changi
69,1,27/5/2020,69_recovery_discharged_wishing_discharge
70,3,27/5/2020,70_rental_landlords_landlord_rent
71,3,27/5/2020,71_morning_good_day_happy
72,6,27/5/2020,72_pasta_cheese_sauce_bacon
73,95,27/5/2020,73_vietnam_vietnamese_viet_donations
74,1,27/5/2020,74_sunset_sky_sun_sunsets
75,2,27/5/2020,75_bless_shepherd_flock_fauna
76,5,27/5/2020,76_video_videos_youtube_tv
77,7,27/5/2020,77_amazing_awesome_excellent_fantastic
78,4,27/5/2020,78_pools_pool_gym_swimming
79,4,27/5/2020,79_leader_politician_austrian_mendelsohn
81,2,27/5/2020,81_bless_blessed_lord_blessing
83,3,27/5/2020,83_evil_cruel_worst_hell
84,2,27/5/2020,84_love_thanks_beloved_raley
85,6,27/5/2020,85_mf_tm_tmr_lj
-1,1395,31/5/2020,-1_together_bless_well_everyone
0,523,31/5/2020,0_ng_lim_wong_yang
1,123,31/5/2020,1_money_pay_jobs_salary
2,54,31/5/2020,2_singaporean_singaporeans_proud_ministe...
3,64,31/5/2020,3_hardcore_gastor_gateway_gates
4,34,31/5/2020,4_leadership_leaders_proud_kindness
5,97,31/5/2020,5_mask_wear_masks_face
6,89,31/5/2020,6_phase_ntuc_june_time
7,4,31/5/2020,7_hari_allah_muslim_ramadan
8,116,31/5/2020,8_police_jail_enforcement_fines
9,20,31/5/2020,9_care_appreciate_advice_caring
10,46,31/5/2020,10_safe_healthy_care_stay
11,17,31/5/2020,11_home_stay_safe_staying
12,46,31/5/2020,12_thanku_dear_sri_merci
13,37,31/5/2020,13_covid_fight_fighting_pandemic
14,96,31/5/2020,14_school_parents_schools_teachers
15,48,31/5/2020,15_china_taiwan_chinese_kong
16,41,31/5/2020,16_virus_coronavirus_corona_infected
17,13,31/5/2020,17_nurses_doctors_nurse_staff
18,11,31/5/2020,18_happy_wishes_buddha_wish
19,18,31/5/2020,19_minister_honorable_ministers_honourab...
20,19,31/5/2020,20_supermarket_shop_supermarkets_shops
21,17,31/5/2020,21_election_pap_vote_party
22,13,31/5/2020,22_government_govt_governance_sg
23,122,31/5/2020,23_mrt_bus_buses_train
24,11,31/5/2020,24_team_hard_teams_appreciate
25,17,31/5/2020,25_test_testing_tested_tests
26,22,31/5/2020,26_dorms_dormitories_dormitory_dorm
27,12,31/5/2020,27_lot_alot_thanksa_thankspm
28,13,31/5/2020,28_circuit_breaker_measures_extend
29,11,31/5/2020,29_sg_united_strong_congratulations
30,3,31/5/2020,30_bangladesh_bangladeshi_love_respect
31,6,31/5/2020,31_drink_language_sip_tea
32,3,31/5/2020,32_otters_animals_otter_fishes
33,10,31/5/2020,33_pray_praying_prayers_prayer
34,4,31/5/2020,34_exercise_jogging_exercising_cycling
35,8,31/5/2020,35_salon_barber_haircut_hairdresser
36,35,31/5/2020,36_sad_suicide_cry_crying
37,8,31/5/2020,37_love_dear_leemagiccup_amorous
38,27,31/5/2020,38_eat_food_eating_dine
39,6,31/5/2020,39_migrant_workers_migrants_care
40,6,31/5/2020,40_extend_cb_ccb_extension
41,14,31/5/2020,41_thankyou_thankyouswitzerrland_hon_app...
42,21,31/5/2020,42_safe_stay_keep_calm
43,3,31/5/2020,43_mothers_mothership_mums_mum
44,6,31/5/2020,44_singapura_majulah_singapor_majullah
45,4,31/5/2020,45_lockdown_lock_partial_curve
46,1,31/5/2020,46_switzerland_swiss_visit_solidarity
47,40,31/5/2020,47_stupid_stupidity_idiot_dumb
48,2,31/5/2020,48_speech_speeches_reassuring_spoken
49,1,31/5/2020,49_condolences_annabel_ms_condolence
50,5,31/5/2020,50_wedding_wife_marriage_bouquet
51,3,31/5/2020,51_loong_kuan_yew_salute
52,4,31/5/2020,52_privacy_tracetogether_tracing_bluetoo...
53,8,31/5/2020,53_job_great_good_well
54,4,31/5/2020,54_pink_colour_tie_wear
55,14,31/5/2020,55_hope_dream_chance_juliet
56,6,31/5/2020,56_song_sing_music_voice
57,15,31/5/2020,57_news_hapugalle_media_sharing
58,2,31/5/2020,58_conditioning_solar_coal_energy
59,3,31/5/2020,59_hero_heroes_batman_heros
60,2,31/5/2020,60_fish_fishing_salmon_seafood
61,135,31/5/2020,61_villagers_cruel_animals_elephants
62,12,31/5/2020,62_malaysia_malaysian_indonesia_malay
63,3,31/5/2020,63_congratulations_proud_muthukumarasamy...
64,17,31/5/2020,64_photo_picture_photos_pic
65,5,31/5/2020,65_ministers_cabinet_appreciate_prime
66,15,31/5/2020,66_vaccine_vaccines_antibodies_flu
67,27,31/5/2020,67_flight_flights_airport_changi
68,1,31/5/2020,68_vesak_happy_vasak_veska
69,5,31/5/2020,69_recovery_discharged_wishing_discharge
70,6,31/5/2020,70_rental_landlords_landlord_rent
71,2,31/5/2020,71_morning_good_day_happy
72,7,31/5/2020,72_pasta_cheese_sauce_bacon
73,1,31/5/2020,73_vietnam_vietnamese_viet_donations
74,49,31/5/2020,74_sunset_sky_sun_sunsets
75,4,31/5/2020,75_bless_shepherd_flock_fauna
76,2,31/5/2020,76_video_videos_youtube_tv
77,7,31/5/2020,77_amazing_awesome_excellent_fantastic
78,7,31/5/2020,78_pools_pool_gym_swimming
80,1,31/5/2020,80_bid_bundle_bidders_osso
81,6,31/5/2020,81_bless_blessed_lord_blessing
82,7,31/5/2020,82_rip_sad_ndp_loss
83,68,31/5/2020,83_evil_cruel_worst_hell
84,5,31/5/2020,84_love_thanks_beloved_raley
85,13,31/5/2020,85_mf_tm_tmr_lj
-1,1468,3/6/2020,-1_together_bless_well_everyone
0,477,3/6/2020,0_ng_lim_wong_yang
1,293,3/6/2020,1_money_pay_jobs_salary
2,136,3/6/2020,2_singaporean_singaporeans_proud_ministe...
3,103,3/6/2020,3_hardcore_gastor_gateway_gates
4,103,3/6/2020,4_leadership_leaders_proud_kindness
5,29,3/6/2020,5_mask_wear_masks_face
6,91,3/6/2020,6_phase_ntuc_june_time
7,23,3/6/2020,7_hari_allah_muslim_ramadan
8,44,3/6/2020,8_police_jail_enforcement_fines
9,51,3/6/2020,9_care_appreciate_advice_caring
10,39,3/6/2020,10_safe_healthy_care_stay
11,13,3/6/2020,11_home_stay_safe_staying
12,85,3/6/2020,12_thanku_dear_sri_merci
13,76,3/6/2020,13_covid_fight_fighting_pandemic
14,39,3/6/2020,14_school_parents_schools_teachers
15,42,3/6/2020,15_china_taiwan_chinese_kong
16,30,3/6/2020,16_virus_coronavirus_corona_infected
17,7,3/6/2020,17_nurses_doctors_nurse_staff
18,13,3/6/2020,18_happy_wishes_buddha_wish
19,53,3/6/2020,19_minister_honorable_ministers_honourab...
20,57,3/6/2020,20_supermarket_shop_supermarkets_shops
21,88,3/6/2020,21_election_pap_vote_party
22,33,3/6/2020,22_government_govt_governance_sg
23,54,3/6/2020,23_mrt_bus_buses_train
24,38,3/6/2020,24_team_hard_teams_appreciate
25,18,3/6/2020,25_test_testing_tested_tests
26,14,3/6/2020,26_dorms_dormitories_dormitory_dorm
27,31,3/6/2020,27_lot_alot_thanksa_thankspm
28,6,3/6/2020,28_circuit_breaker_measures_extend
29,22,3/6/2020,29_sg_united_strong_congratulations
30,28,3/6/2020,30_bangladesh_bangladeshi_love_respect
31,50,3/6/2020,31_drink_language_sip_tea
32,3,3/6/2020,32_otters_animals_otter_fishes
33,14,3/6/2020,33_pray_praying_prayers_prayer
34,5,3/6/2020,34_exercise_jogging_exercising_cycling
35,16,3/6/2020,35_salon_barber_haircut_hairdresser
36,28,3/6/2020,36_sad_suicide_cry_crying
37,36,3/6/2020,37_love_dear_leemagiccup_amorous
38,26,3/6/2020,38_eat_food_eating_dine
39,15,3/6/2020,39_migrant_workers_migrants_care
40,11,3/6/2020,40_extend_cb_ccb_extension
41,28,3/6/2020,41_thankyou_thankyouswitzerrland_hon_app...
42,13,3/6/2020,42_safe_stay_keep_calm
43,4,3/6/2020,43_mothers_mothership_mums_mum
44,28,3/6/2020,44_singapura_majulah_singapor_majullah
45,10,3/6/2020,45_lockdown_lock_partial_curve
47,12,3/6/2020,47_stupid_stupidity_idiot_dumb
48,48,3/6/2020,48_speech_speeches_reassuring_spoken
49,3,3/6/2020,49_condolences_annabel_ms_condolence
50,9,3/6/2020,50_wedding_wife_marriage_bouquet
51,19,3/6/2020,51_loong_kuan_yew_salute
52,7,3/6/2020,52_privacy_tracetogether_tracing_bluetoo...
53,9,3/6/2020,53_job_great_good_well
54,57,3/6/2020,54_pink_colour_tie_wear
55,15,3/6/2020,55_hope_dream_chance_juliet
56,7,3/6/2020,56_song_sing_music_voice
57,13,3/6/2020,57_news_hapugalle_media_sharing
58,5,3/6/2020,58_conditioning_solar_coal_energy
59,30,3/6/2020,59_hero_heroes_batman_heros
60,18,3/6/2020,60_fish_fishing_salmon_seafood
61,6,3/6/2020,61_villagers_cruel_animals_elephants
62,16,3/6/2020,62_malaysia_malaysian_indonesia_malay
63,12,3/6/2020,63_congratulations_proud_muthukumarasamy...
64,1,3/6/2020,64_photo_picture_photos_pic
65,6,3/6/2020,65_ministers_cabinet_appreciate_prime
66,20,3/6/2020,66_vaccine_vaccines_antibodies_flu
67,27,3/6/2020,67_flight_flights_airport_changi
69,1,3/6/2020,69_recovery_discharged_wishing_discharge
70,11,3/6/2020,70_rental_landlords_landlord_rent
71,17,3/6/2020,71_morning_good_day_happy
72,18,3/6/2020,72_pasta_cheese_sauce_bacon
73,3,3/6/2020,73_vietnam_vietnamese_viet_donations
75,8,3/6/2020,75_bless_shepherd_flock_fauna
76,7,3/6/2020,76_video_videos_youtube_tv
77,8,3/6/2020,77_amazing_awesome_excellent_fantastic
78,21,3/6/2020,78_pools_pool_gym_swimming
79,13,3/6/2020,79_leader_politician_austrian_mendelsohn
80,9,3/6/2020,80_bid_bundle_bidders_osso
81,13,3/6/2020,81_bless_blessed_lord_blessing
82,4,3/6/2020,82_rip_sad_ndp_loss
83,7,3/6/2020,83_evil_cruel_worst_hell
84,20,3/6/2020,84_love_thanks_beloved_raley
85,12,3/6/2020,85_mf_tm_tmr_lj
-1,958,7/6/2020,-1_together_bless_well_everyone
0,491,7/6/2020,0_ng_lim_wong_yang
1,129,7/6/2020,1_money_pay_jobs_salary
2,50,7/6/2020,2_singaporean_singaporeans_proud_ministe...
3,54,7/6/2020,3_hardcore_gastor_gateway_gates
4,28,7/6/2020,4_leadership_leaders_proud_kindness
5,47,7/6/2020,5_mask_wear_masks_face
6,77,7/6/2020,6_phase_ntuc_june_time
7,5,7/6/2020,7_hari_allah_muslim_ramadan
8,62,7/6/2020,8_police_jail_enforcement_fines
9,16,7/6/2020,9_care_appreciate_advice_caring
10,9,7/6/2020,10_safe_healthy_care_stay
11,9,7/6/2020,11_home_stay_safe_staying
12,14,7/6/2020,12_thanku_dear_sri_merci
13,26,7/6/2020,13_covid_fight_fighting_pandemic
14,26,7/6/2020,14_school_parents_schools_teachers
15,18,7/6/2020,15_china_taiwan_chinese_kong
16,36,7/6/2020,16_virus_coronavirus_corona_infected
17,5,7/6/2020,17_nurses_doctors_nurse_staff
18,14,7/6/2020,18_happy_wishes_buddha_wish
19,8,7/6/2020,19_minister_honorable_ministers_honourab...
20,11,7/6/2020,20_supermarket_shop_supermarkets_shops
21,36,7/6/2020,21_election_pap_vote_party
22,20,7/6/2020,22_government_govt_governance_sg
23,17,7/6/2020,23_mrt_bus_buses_train
24,9,7/6/2020,24_team_hard_teams_appreciate
25,35,7/6/2020,25_test_testing_tested_tests
26,5,7/6/2020,26_dorms_dormitories_dormitory_dorm
27,5,7/6/2020,27_lot_alot_thanksa_thankspm
28,7,7/6/2020,28_circuit_breaker_measures_extend
29,11,7/6/2020,29_sg_united_strong_congratulations
30,1,7/6/2020,30_bangladesh_bangladeshi_love_respect
32,4,7/6/2020,32_otters_animals_otter_fishes
33,11,7/6/2020,33_pray_praying_prayers_prayer
34,3,7/6/2020,34_exercise_jogging_exercising_cycling
35,12,7/6/2020,35_salon_barber_haircut_hairdresser
36,15,7/6/2020,36_sad_suicide_cry_crying
37,9,7/6/2020,37_love_dear_leemagiccup_amorous
38,15,7/6/2020,38_eat_food_eating_dine
39,3,7/6/2020,39_migrant_workers_migrants_care
40,4,7/6/2020,40_extend_cb_ccb_extension
41,7,7/6/2020,41_thankyou_thankyouswitzerrland_hon_app...
42,4,7/6/2020,42_safe_stay_keep_calm
43,6,7/6/2020,43_mothers_mothership_mums_mum
44,10,7/6/2020,44_singapura_majulah_singapor_majullah
45,7,7/6/2020,45_lockdown_lock_partial_curve
47,17,7/6/2020,47_stupid_stupidity_idiot_dumb
48,9,7/6/2020,48_speech_speeches_reassuring_spoken
50,24,7/6/2020,50_wedding_wife_marriage_bouquet
51,6,7/6/2020,51_loong_kuan_yew_salute
52,61,7/6/2020,52_privacy_tracetogether_tracing_bluetoo...
53,4,7/6/2020,53_job_great_good_well
54,4,7/6/2020,54_pink_colour_tie_wear
55,13,7/6/2020,55_hope_dream_chance_juliet
56,7,7/6/2020,56_song_sing_music_voice
57,8,7/6/2020,57_news_hapugalle_media_sharing
58,1,7/6/2020,58_conditioning_solar_coal_energy
59,4,7/6/2020,59_hero_heroes_batman_heros
60,2,7/6/2020,60_fish_fishing_salmon_seafood
61,2,7/6/2020,61_villagers_cruel_animals_elephants
62,13,7/6/2020,62_malaysia_malaysian_indonesia_malay
63,2,7/6/2020,63_congratulations_proud_muthukumarasamy...
64,2,7/6/2020,64_photo_picture_photos_pic
65,3,7/6/2020,65_ministers_cabinet_appreciate_prime
66,24,7/6/2020,66_vaccine_vaccines_antibodies_flu
67,5,7/6/2020,67_flight_flights_airport_changi
69,1,7/6/2020,69_recovery_discharged_wishing_discharge
70,3,7/6/2020,70_rental_landlords_landlord_rent
71,2,7/6/2020,71_morning_good_day_happy
72,4,7/6/2020,72_pasta_cheese_sauce_bacon
73,1,7/6/2020,73_vietnam_vietnamese_viet_donations
74,6,7/6/2020,74_sunset_sky_sun_sunsets
75,4,7/6/2020,75_bless_shepherd_flock_fauna
76,7,7/6/2020,76_video_videos_youtube_tv
77,2,7/6/2020,77_amazing_awesome_excellent_fantastic
78,14,7/6/2020,78_pools_pool_gym_swimming
80,13,7/6/2020,80_bid_bundle_bidders_osso
81,2,7/6/2020,81_bless_blessed_lord_blessing
82,2,7/6/2020,82_rip_sad_ndp_loss
83,6,7/6/2020,83_evil_cruel_worst_hell
84,4,7/6/2020,84_love_thanks_beloved_raley
85,5,7/6/2020,85_mf_tm_tmr_lj
-1,1383,10/6/2020,-1_together_bless_well_everyone
0,288,10/6/2020,0_ng_lim_wong_yang
1,352,10/6/2020,1_money_pay_jobs_salary
2,88,10/6/2020,2_singaporean_singaporeans_proud_ministe...
3,49,10/6/2020,3_hardcore_gastor_gateway_gates
4,26,10/6/2020,4_leadership_leaders_proud_kindness
5,42,10/6/2020,5_mask_wear_masks_face
6,101,10/6/2020,6_phase_ntuc_june_time
7,5,10/6/2020,7_hari_allah_muslim_ramadan
8,21,10/6/2020,8_police_jail_enforcement_fines
9,18,10/6/2020,9_care_appreciate_advice_caring
10,12,10/6/2020,10_safe_healthy_care_stay
11,7,10/6/2020,11_home_stay_safe_staying
12,18,10/6/2020,12_thanku_dear_sri_merci
13,27,10/6/2020,13_covid_fight_fighting_pandemic
14,28,10/6/2020,14_school_parents_schools_teachers
15,30,10/6/2020,15_china_taiwan_chinese_kong
16,21,10/6/2020,16_virus_coronavirus_corona_infected
17,11,10/6/2020,17_nurses_doctors_nurse_staff
18,4,10/6/2020,18_happy_wishes_buddha_wish
19,15,10/6/2020,19_minister_honorable_ministers_honourab...
20,27,10/6/2020,20_supermarket_shop_supermarkets_shops
21,58,10/6/2020,21_election_pap_vote_party
22,13,10/6/2020,22_government_govt_governance_sg
23,7,10/6/2020,23_mrt_bus_buses_train
24,23,10/6/2020,24_team_hard_teams_appreciate
25,13,10/6/2020,25_test_testing_tested_tests
26,11,10/6/2020,26_dorms_dormitories_dormitory_dorm
27,4,10/6/2020,27_lot_alot_thanksa_thankspm
28,3,10/6/2020,28_circuit_breaker_measures_extend
29,9,10/6/2020,29_sg_united_strong_congratulations
30,2,10/6/2020,30_bangladesh_bangladeshi_love_respect
31,10,10/6/2020,31_drink_language_sip_tea
32,5,10/6/2020,32_otters_animals_otter_fishes
33,6,10/6/2020,33_pray_praying_prayers_prayer
34,6,10/6/2020,34_exercise_jogging_exercising_cycling
35,8,10/6/2020,35_salon_barber_haircut_hairdresser
36,20,10/6/2020,36_sad_suicide_cry_crying
37,8,10/6/2020,37_love_dear_leemagiccup_amorous
38,14,10/6/2020,38_eat_food_eating_dine
39,5,10/6/2020,39_migrant_workers_migrants_care
40,5,10/6/2020,40_extend_cb_ccb_extension
41,2,10/6/2020,41_thankyou_thankyouswitzerrland_hon_app...
42,3,10/6/2020,42_safe_stay_keep_calm
43,4,10/6/2020,43_mothers_mothership_mums_mum
44,15,10/6/2020,44_singapura_majulah_singapor_majullah
45,4,10/6/2020,45_lockdown_lock_partial_curve
46,1,10/6/2020,46_switzerland_swiss_visit_solidarity
47,16,10/6/2020,47_stupid_stupidity_idiot_dumb
48,23,10/6/2020,48_speech_speeches_reassuring_spoken
50,3,10/6/2020,50_wedding_wife_marriage_bouquet
51,5,10/6/2020,51_loong_kuan_yew_salute
52,29,10/6/2020,52_privacy_tracetogether_tracing_bluetoo...
53,7,10/6/2020,53_job_great_good_well
54,21,10/6/2020,54_pink_colour_tie_wear
55,6,10/6/2020,55_hope_dream_chance_juliet
56,9,10/6/2020,56_song_sing_music_voice
57,12,10/6/2020,57_news_hapugalle_media_sharing
58,105,10/6/2020,58_conditioning_solar_coal_energy
59,9,10/6/2020,59_hero_heroes_batman_heros
60,9,10/6/2020,60_fish_fishing_salmon_seafood
61,1,10/6/2020,61_villagers_cruel_animals_elephants
62,9,10/6/2020,62_malaysia_malaysian_indonesia_malay
63,3,10/6/2020,63_congratulations_proud_muthukumarasamy...
64,5,10/6/2020,64_photo_picture_photos_pic
65,5,10/6/2020,65_ministers_cabinet_appreciate_prime
66,6,10/6/2020,66_vaccine_vaccines_antibodies_flu
67,3,10/6/2020,67_flight_flights_airport_changi
69,1,10/6/2020,69_recovery_discharged_wishing_discharge
70,39,10/6/2020,70_rental_landlords_landlord_rent
71,3,10/6/2020,71_morning_good_day_happy
72,5,10/6/2020,72_pasta_cheese_sauce_bacon
74,6,10/6/2020,74_sunset_sky_sun_sunsets
75,2,10/6/2020,75_bless_shepherd_flock_fauna
76,9,10/6/2020,76_video_videos_youtube_tv
77,3,10/6/2020,77_amazing_awesome_excellent_fantastic
78,7,10/6/2020,78_pools_pool_gym_swimming
79,4,10/6/2020,79_leader_politician_austrian_mendelsohn
80,35,10/6/2020,80_bid_bundle_bidders_osso
81,3,10/6/2020,81_bless_blessed_lord_blessing
83,1,10/6/2020,83_evil_cruel_worst_hell
85,8,10/6/2020,85_mf_tm_tmr_lj
-1,1041,14/6/2020,-1_together_bless_well_everyone
0,323,14/6/2020,0_ng_lim_wong_yang
1,119,14/6/2020,1_money_pay_jobs_salary
2,68,14/6/2020,2_singaporean_singaporeans_proud_ministe...
3,70,14/6/2020,3_hardcore_gastor_gateway_gates
4,49,14/6/2020,4_leadership_leaders_proud_kindness
5,61,14/6/2020,5_mask_wear_masks_face
6,41,14/6/2020,6_phase_ntuc_june_time
7,7,14/6/2020,7_hari_allah_muslim_ramadan
8,22,14/6/2020,8_police_jail_enforcement_fines
9,13,14/6/2020,9_care_appreciate_advice_caring
10,15,14/6/2020,10_safe_healthy_care_stay
11,5,14/6/2020,11_home_stay_safe_staying
