Topic,Frequency,date,Name
2,35,31/7/2020,2_singaporean_singaporeans_opposition_pa...
3,32,31/7/2020,3_frontliners_fu_fuel_frontliner
4,9,31/7/2020,4_minister_prime_cabinet_ministers
5,1,31/7/2020,5_congratulations_onward_journey_go
6,13,31/7/2020,6_mask_wear_wearing_masks
7,10,31/7/2020,7_hsien_singapure_congratulations_strong...
8,2,31/7/2020,8_retirement_retire_happy_contribution
9,7,31/7/2020,9_suicide_pain_parents_family
10,8,31/7/2020,10_border_malaysia_borders_causeway
11,3,31/7/2020,11_tcb_hougang_tanjong_sengkang
12,12,31/7/2020,12_money_pay_salary_donate
14,1,31/7/2020,14_psp_ps_go_win
15,10,31/7/2020,15_virus_infected_vaccine_testing
16,6,31/7/2020,16_singapura_majullah_singapureans_singa...
17,7,31/7/2020,17_love_boos_animal_honesty
18,18,31/7/2020,18_thank_thanku_thankyou_notifying
20,6,31/7/2020,20_pray_bless_blessing_blessings
21,1,31/7/2020,21_father_fathers_dad_blessed
22,2,31/7/2020,22_election_elections_campaign_polling
23,3,31/7/2020,23_luck_lucky_best_fortune
24,2,31/7/2020,24_vote_opposition_election_parties
25,3,31/7/2020,25_sg_united_together_sar
26,2,31/7/2020,26_best_rocky_betterment_choices
27,7,31/7/2020,27_years_time_countdown_admin
28,134,31/7/2020,28_monkey_monkeys_food_steal
29,2,31/7/2020,29_morning_sirs_herro_morningeverbody
30,5,31/7/2020,30_talk_listening_dialogue_louder
31,9,31/7/2020,31_eat_food_eating_lunch
33,6,31/7/2020,33_hari_proud_muslim_muslims
34,188,31/7/2020,34_nurses_nurse_nursing_doctors
35,3,31/7/2020,35_photo_picture_pic_beautiful
37,1,31/7/2020,37_covid_test_ge_markets
38,3,31/7/2020,38_hope_future_better_tomorrow
41,1,31/7/2020,41_social_ambassadors_ambassador_gatheri...
43,3,31/7/2020,43_support_supporting_heartedly_izzy
44,1,31/7/2020,44_wishes_wish_administration_victories
46,3,31/7/2020,46_parliament_opposition_debates_debate
47,3,31/7/2020,47_hello_dear_cavair_archana
48,15,31/7/2020,48_police_enforcement_fined_laws
49,21,31/7/2020,49_china_chinese_mandarin_coronavirus
50,1,31/7/2020,50_team_congratulations_members_superbbb
51,1,31/7/2020,51_congratulations_dear_welcome_respecte...
52,2,31/7/2020,52_evening_night_goodnight_nights
54,2,31/7/2020,54_hero_super_superman_star
55,6,31/7/2020,55_job_jobs_worked_rewarded
58,2,31/7/2020,58_allah_bless_pray_insha
59,4,31/7/2020,59_video_watching_watch_screen
60,6,31/7/2020,60_malaysia_malay_malaysian_malays
61,1,31/7/2020,61_afternoon_osaka_dear_japan
62,1,31/7/2020,62_bangladesh_bangladeshi_workers_respec...
63,2,31/7/2020,63_shake_hands_fist_hand
64,2,31/7/2020,64_thanks_pro_sb_thankspro
65,1,31/7/2020,65_smile_happy_smiling_glad
66,1,31/7/2020,66_bless_diversity_squash_blessfor
68,3,31/7/2020,68_day_holiday_weekend_holidays
69,2,31/7/2020,69_win_victory_champion_winner
-1,242,2/8/2020,-1_support_well_need_leader
0,194,2/8/2020,0_lim_jia_lai_jin
1,23,2/8/2020,1_health_healthy_stay_leadership
2,11,2/8/2020,2_singaporean_singaporeans_opposition_pa...
3,11,2/8/2020,3_frontliners_fu_fuel_frontliner
4,4,2/8/2020,4_minister_prime_cabinet_ministers
5,3,2/8/2020,5_congratulations_onward_journey_go
6,4,2/8/2020,6_mask_wear_wearing_masks
7,5,2/8/2020,7_hsien_singapure_congratulations_strong...
8,1,2/8/2020,8_retirement_retire_happy_contribution
9,15,2/8/2020,9_suicide_pain_parents_family
10,7,2/8/2020,10_border_malaysia_borders_causeway
11,5,2/8/2020,11_tcb_hougang_tanjong_sengkang
12,10,2/8/2020,12_money_pay_salary_donate
14,1,2/8/2020,14_psp_ps_go_win
15,13,2/8/2020,15_virus_infected_vaccine_testing
16,3,2/8/2020,16_singapura_majullah_singapureans_singa...
17,4,2/8/2020,17_love_boos_animal_honesty
18,2,2/8/2020,18_thank_thanku_thankyou_notifying
19,2,2/8/2020,19_congrats_congratulation_congratulated...
20,7,2/8/2020,20_pray_bless_blessing_blessings
23,4,2/8/2020,23_luck_lucky_best_fortune
25,4,2/8/2020,25_sg_united_together_sar
26,1,2/8/2020,26_best_rocky_betterment_choices
27,7,2/8/2020,27_years_time_countdown_admin
28,39,2/8/2020,28_monkey_monkeys_food_steal
30,3,2/8/2020,30_talk_listening_dialogue_louder
31,5,2/8/2020,31_eat_food_eating_lunch
33,3,2/8/2020,33_hari_proud_muslim_muslims
34,2,2/8/2020,34_nurses_nurse_nursing_doctors
35,3,2/8/2020,35_photo_picture_pic_beautiful
36,6,2/8/2020,36_vote_voted_votes_voting
37,1,2/8/2020,37_covid_test_ge_markets
38,1,2/8/2020,38_hope_future_better_tomorrow
40,1,2/8/2020,40_pink_tie_color_wear
42,4,2/8/2020,42_goodmorning_goodluck_lidder_mmorning
43,3,2/8/2020,43_support_supporting_heartedly_izzy
44,3,2/8/2020,44_wishes_wish_administration_victories
46,2,2/8/2020,46_parliament_opposition_debates_debate
47,1,2/8/2020,47_hello_dear_cavair_archana
48,2,2/8/2020,48_police_enforcement_fined_laws
49,2,2/8/2020,49_china_chinese_mandarin_coronavirus
51,2,2/8/2020,51_congratulations_dear_welcome_respecte...
53,12,2/8/2020,53_song_rendition_sang_singing
54,2,2/8/2020,54_hero_super_superman_star
55,1,2/8/2020,55_job_jobs_worked_rewarded
56,1,2/8/2020,56_liverpool_fan_fc_fans
59,4,2/8/2020,59_video_watching_watch_screen
66,1,2/8/2020,66_bless_diversity_squash_blessfor
68,5,2/8/2020,68_day_holiday_weekend_holidays
